listing_id,price,number_of_reviews,availability_365
35417570,200.0,0.0,45.0
35417968,500.0,1.0,357.0
35418634,85.0,1.0,27.0
35419046,129.0,0.0,51.0
35419996,385.0,1.0,28.0
35420233,119.0,1.0,30.0
35420277,189.0,2.0,339.0
35420482,89.0,8.0,88.0
35422253,100.0,2.0,63.0
35422599,65.0,0.0,74.0
35422824,100.0,0.0,247.0
35422845,220.0,0.0,77.0
35423325,190.0,4.0,29.0
35424212,200.0,0.0,121.0
35424310,125.0,2.0,7.0
35424418,100.0,0.0,0.0
35424717,230.0,1.0,6.0
35425001,160.0,0.0,14.0
35425032,185.0,1.0,267.0
35425034,185.0,0.0,346.0
35425128,80.0,1.0,10.0
35425429,450.0,0.0,161.0
35425436,70.0,2.0,161.0
35425596,340.0,0.0,180.0
35425638,249.0,0.0,325.0
35425682,120.0,2.0,203.0
35427155,35.0,6.0,38.0
35428184,108.0,4.0,113.0
35428298,288.0,0.0,346.0
35428765,150.0,0.0,8.0
35429053,199.0,0.0,49.0
35430128,135.0,7.0,94.0
35430378,75.0,0.0,180.0
35430525,223.0,3.0,25.0
35431400,150.0,0.0,180.0
35431739,120.0,1.0,23.0
35432326,199.0,3.0,324.0
35442636,300.0,1.0,365.0
35446198,80.0,1.0,23.0
35446948,60.0,0.0,9.0
35447651,450.0,8.0,66.0
35447708,88.0,0.0,360.0
35447709,89.0,0.0,360.0
35448360,185.0,3.0,43.0
35448444,50.0,8.0,75.0
35448514,88.0,0.0,364.0
35448516,89.0,2.0,361.0
35448841,300.0,1.0,284.0
35451163,575.0,0.0,287.0
35451608,600.0,1.0,351.0
35451636,88.0,0.0,364.0
35451637,88.0,0.0,360.0
35453591,225.0,1.0,261.0
35454095,800.0,0.0,277.0
35454285,30.0,3.0,46.0
35454551,79.0,0.0,69.0
35454756,220.0,1.0,63.0
35455445,172.0,0.0,331.0
35455986,99.0,1.0,342.0
35456139,58.0,0.0,75.0
35456208,89.0,0.0,305.0
35456322,220.0,3.0,52.0
35456622,190.0,3.0,269.0
35457028,55.0,0.0,86.0
35457664,55.0,0.0,89.0
35458291,65.0,3.0,357.0
35458547,202.0,2.0,215.0
35458699,60.0,1.0,343.0
35459319,475.0,2.0,157.0
35459328,305.0,2.0,133.0
35459465,60.0,0.0,15.0
35459480,262.0,5.0,118.0
35459559,70.0,0.0,90.0
35459644,300.0,0.0,209.0
35460496,74.0,0.0,44.0
35460630,48.0,0.0,347.0
35460924,48.0,0.0,333.0
35460949,200.0,0.0,3.0
35461013,48.0,0.0,310.0
35461095,48.0,0.0,68.0
35461209,48.0,0.0,219.0
35461302,48.0,0.0,340.0
35461373,48.0,0.0,341.0
35461466,48.0,0.0,257.0
35461527,48.0,0.0,342.0
35461620,48.0,0.0,305.0
35461700,48.0,0.0,341.0
35461818,199.0,0.0,33.0
35461822,48.0,0.0,67.0
35461885,48.0,0.0,337.0
35461960,48.0,0.0,334.0
35462054,48.0,0.0,66.0
35462128,48.0,0.0,342.0
35462273,48.0,0.0,189.0
35463373,200.0,0.0,10.0
35463466,249.0,2.0,177.0
35463471,209.0,0.0,364.0
35463686,45.0,1.0,84.0
35463900,210.0,1.0,32.0
35463996,100.0,0.0,293.0
35464309,900.0,0.0,245.0
35464315,180.0,2.0,365.0
35464448,300.0,1.0,53.0
35464492,400.0,3.0,128.0
35464510,38.0,1.0,356.0
35464594,150.0,0.0,35.0
35464662,140.0,2.0,105.0
35464719,175.0,0.0,311.0
35464920,60.0,0.0,342.0
35464959,35.0,1.0,342.0
35465106,219.0,5.0,173.0
35465165,350.0,0.0,78.0
35465343,85.0,0.0,74.0
35465452,450.0,3.0,101.0
35465579,55.0,4.0,308.0
35465766,99.0,1.0,95.0
35465967,70.0,0.0,96.0
35466184,60.0,1.0,26.0
35466744,99.0,2.0,52.0
35466745,300.0,4.0,161.0
35466749,349.0,0.0,346.0
35466764,264.0,5.0,327.0
35466919,149.0,0.0,39.0
35467129,220.0,0.0,29.0
35467286,58.0,0.0,57.0
35467615,100.0,2.0,179.0
35467651,299.0,3.0,195.0
35467734,299.0,2.0,350.0
35467947,55.0,0.0,314.0
35468220,75.0,0.0,7.0
35468369,850.0,0.0,19.0
35468870,44.0,1.0,227.0
35468906,200.0,1.0,265.0
35469069,49.0,1.0,48.0
35470543,60.0,1.0,72.0
35471285,203.0,0.0,88.0
35474470,211.0,4.0,56.0
35474830,38.0,0.0,67.0
35475475,350.0,10.0,163.0
35477828,100.0,4.0,64.0
35479956,150.0,1.0,107.0
35480817,320.0,12.0,189.0
35481276,28.0,0.0,341.0
35481361,25.0,1.0,299.0
35481807,25.0,1.0,334.0
35481836,1750.0,0.0,178.0
35481930,25.0,0.0,341.0
35482322,249.0,1.0,146.0
35482487,60.0,6.0,21.0
35482897,240.0,2.0,35.0
35483304,325.0,4.0,197.0
35483321,95.0,4.0,84.0
35483911,250.0,1.0,14.0
35484268,38.0,0.0,358.0
35484401,35.0,0.0,320.0
35484662,100.0,9.0,253.0
35484875,200.0,1.0,326.0
35485080,60.0,0.0,365.0
35485220,69.0,2.0,355.0
35485306,159.0,0.0,201.0
35486014,63.0,0.0,311.0
35486841,64.0,0.0,343.0
35486871,34.0,2.0,278.0
35487169,79.0,0.0,365.0
35487203,45.0,1.0,364.0
35487783,119.0,3.0,174.0
35487942,165.0,0.0,71.0
35488159,80.0,0.0,297.0
35488376,150.0,6.0,222.0
35489384,75.0,1.0,299.0
35490477,35.0,0.0,275.0
35490616,259.0,4.0,345.0
35490736,100.0,0.0,64.0
35490739,180.0,1.0,17.0
35490967,200.0,0.0,294.0
35491013,395.0,2.0,152.0
35491409,150.0,7.0,135.0
35491909,97.0,0.0,324.0
35492112,475.0,3.0,343.0
35492191,250.0,2.0,335.0
35492664,200.0,2.0,351.0
35492876,650.0,1.0,338.0
35493162,184.0,1.0,217.0
35493691,89.0,0.0,36.0
35493937,189.0,1.0,69.0
35494744,198.0,2.0,11.0
35495374,125.0,0.0,207.0
35495582,500.0,14.0,45.0
35496484,275.0,0.0,59.0
35496676,130.0,9.0,79.0
35496813,31.0,0.0,105.0
35496842,85.0,6.0,362.0
35497728,50.0,0.0,87.0
35497792,105.0,1.0,21.0
35499352,100.0,0.0,88.0
35505287,300.0,0.0,39.0
35507112,275.0,0.0,9.0
35507424,290.0,1.0,25.0
35507713,160.0,1.0,243.0
35507844,178.0,2.0,22.0
35507981,60.0,1.0,94.0
35508218,85.0,8.0,166.0
35508864,200.0,2.0,316.0
35509087,95.0,2.0,164.0
35509152,220.0,2.0,54.0
35509472,145.0,0.0,83.0
35510673,55.0,1.0,35.0
35510795,99.0,4.0,364.0
35510968,97.0,0.0,25.0
35512005,249.0,1.0,89.0
35512438,90.0,0.0,102.0
35512965,55.0,0.0,21.0
35513883,50.0,0.0,158.0
35515382,249.0,0.0,176.0
35515415,200.0,4.0,365.0
35515733,950.0,0.0,69.0
35515780,149.0,0.0,3.0
35515910,180.0,0.0,5.0
35516587,109.0,0.0,46.0
35516704,50.0,0.0,311.0
35517557,50.0,6.0,83.0
35518055,100.0,0.0,20.0
35518708,85.0,1.0,60.0
35518765,179.0,0.0,311.0
35518805,50.0,3.0,348.0
35519038,190.0,1.0,311.0
35519175,120.0,0.0,103.0
35520115,90.0,2.0,90.0
35520176,750.0,0.0,13.0
35520479,90.0,0.0,112.0
35520721,200.0,2.0,261.0
35521170,280.0,1.0,363.0
35521820,200.0,0.0,4.0
35521916,130.0,1.0,13.0
35522281,65.0,1.0,19.0
35522357,120.0,0.0,160.0
35522946,197.0,0.0,158.0
35524274,67.0,0.0,113.0
35526392,250.0,0.0,44.0
35531168,35.0,0.0,44.0
35533434,100.0,0.0,353.0
35533850,100.0,0.0,350.0
35533939,100.0,0.0,352.0
35534087,100.0,0.0,293.0
35535750,350.0,3.0,129.0
35535989,65.0,1.0,348.0
35536266,50.0,4.0,119.0
35536969,250.0,1.0,66.0
35539005,55.0,0.0,86.0
35539036,299.0,0.0,74.0
35539920,50.0,6.0,273.0
35540614,499.0,0.0,34.0
35540673,120.0,1.0,9.0
35540740,36.0,1.0,46.0
35540762,49.0,4.0,345.0
35541835,170.0,1.0,4.0
35542412,465.0,3.0,250.0
35542686,46.0,1.0,365.0
35542830,120.0,1.0,286.0
35543031,175.0,0.0,6.0
35543132,150.0,0.0,232.0
35543291,70.0,2.0,365.0
35543560,55.0,0.0,179.0
35545031,95.0,1.0,360.0
35545082,50.0,3.0,330.0
35545626,250.0,0.0,10.0
35546298,57.0,4.0,340.0
35546352,85.0,5.0,62.0
35546843,300.0,1.0,302.0
35547124,40.0,2.0,3.0
35547909,35.0,0.0,7.0
35548551,89.0,1.0,4.0
35548672,60.0,0.0,81.0
35548721,49.0,0.0,134.0
35549378,100.0,0.0,167.0
35558366,99.0,4.0,365.0
35561531,67.0,0.0,88.0
35563249,100.0,3.0,6.0
35564919,159.0,2.0,28.0
35565108,250.0,1.0,9.0
35565616,240.0,1.0,75.0
35566070,135.0,1.0,15.0
35566162,60.0,1.0,20.0
35567048,160.0,0.0,59.0
35567269,125.0,0.0,58.0
35567504,50.0,0.0,6.0
35568112,800.0,0.0,225.0
35569130,68.0,0.0,363.0
35569189,165.0,2.0,207.0
35569456,600.0,4.0,323.0
35569459,900.0,1.0,292.0
35569626,80.0,0.0,12.0
35570396,90.0,0.0,193.0
35570498,175.0,0.0,340.0
35570515,180.0,0.0,270.0
35570674,600.0,1.0,226.0
35570995,65.0,0.0,319.0
35571189,139.0,0.0,134.0
35572261,110.0,0.0,161.0
35572377,32.0,0.0,324.0
35572559,145.0,0.0,35.0
35573040,109.0,0.0,16.0
35573043,350.0,0.0,51.0
35573815,60.0,3.0,130.0
35573971,95.0,2.0,84.0
35574349,275.0,1.0,308.0
35575060,187.0,1.0,256.0
35575853,100.0,0.0,7.0
35575867,250.0,0.0,170.0
35575973,149.0,0.0,53.0
35576264,70.0,0.0,225.0
35576552,80.0,0.0,365.0
35576863,843.0,4.0,358.0
35577620,67.0,0.0,300.0
35577642,150.0,3.0,65.0
35577716,129.0,0.0,316.0
35577810,70.0,0.0,339.0
35577860,140.0,0.0,116.0
35577986,46.0,1.0,81.0
35578345,213.0,1.0,336.0
35578522,59.0,1.0,24.0
35578616,65.0,0.0,327.0
35578766,75.0,3.0,13.0
35578913,225.0,1.0,82.0
35579143,66.0,1.0,70.0
35579436,200.0,1.0,43.0
35579504,395.0,4.0,296.0
35579856,400.0,0.0,161.0
35580305,215.0,4.0,246.0
35580335,500.0,0.0,28.0
35580805,75.0,1.0,13.0
35581246,145.0,1.0,17.0
35581315,46.0,1.0,163.0
35582464,179.0,3.0,76.0
35582765,132.0,2.0,46.0
35583012,79.0,1.0,90.0
35583150,150.0,0.0,14.0
35583579,90.0,0.0,77.0
35583886,450.0,1.0,156.0
35584234,210.0,1.0,306.0
35584546,69.0,0.0,254.0
35590205,120.0,4.0,285.0
35593963,209.0,1.0,68.0
35595716,800.0,0.0,266.0
35595727,128.0,0.0,152.0
35596905,149.0,0.0,297.0
35596923,429.0,2.0,152.0
35597268,135.0,2.0,184.0
35597348,95.0,0.0,47.0
35597782,160.0,0.0,23.0
35597932,130.0,0.0,333.0
35598116,320.0,7.0,121.0
35598253,87.0,1.0,90.0
35598472,205.0,3.0,45.0
35598561,305.0,3.0,311.0
35598818,144.0,1.0,223.0
35599003,167.0,1.0,94.0
35599237,100.0,0.0,235.0
35599954,168.0,4.0,154.0
35600813,425.0,0.0,135.0
35600829,115.0,0.0,211.0
35600877,46.0,2.0,180.0
35601251,38.0,0.0,171.0
35601334,60.0,0.0,83.0
35601555,300.0,0.0,338.0
35601668,159.0,5.0,170.0
35602964,600.0,0.0,267.0
35602997,185.0,2.0,130.0
35603341,99.0,0.0,344.0
35603512,140.0,0.0,103.0
35603798,290.0,0.0,355.0
35603885,180.0,0.0,260.0
35603965,170.0,0.0,332.0
35604423,200.0,0.0,15.0
35604447,170.0,3.0,270.0
35604874,400.0,0.0,211.0
35605010,99.0,1.0,144.0
35605729,425.0,0.0,162.0
35605837,175.0,0.0,89.0
35606165,20.0,1.0,353.0
35606381,350.0,0.0,331.0
35606417,149.0,0.0,169.0
35606542,350.0,0.0,327.0
35606565,220.0,0.0,244.0
35607369,200.0,0.0,365.0
35607523,170.0,0.0,199.0
35607568,200.0,0.0,365.0
35607797,175.0,0.0,353.0
35607893,161.0,2.0,288.0
35607907,300.0,0.0,26.0
35607932,125.0,0.0,75.0
35608098,80.0,1.0,112.0
35608108,160.0,3.0,309.0
35608298,190.0,0.0,343.0
35608471,75.0,0.0,90.0
35608603,365.0,0.0,18.0
35608677,150.0,0.0,235.0
35608964,55.0,0.0,59.0
35609328,190.0,2.0,23.0
35609562,80.0,2.0,11.0
35609955,75.0,0.0,14.0
35610163,130.0,2.0,148.0
35610220,78.0,0.0,28.0
35610360,90.0,0.0,24.0
35610591,85.0,1.0,36.0
35611637,39.0,0.0,179.0
35611781,75.0,3.0,90.0
35612199,150.0,0.0,74.0
35612963,37.0,4.0,344.0
35612982,12.0,0.0,359.0
35613002,300.0,8.0,213.0
35613103,110.0,0.0,104.0
35613104,54.0,0.0,29.0
35613598,45.0,3.0,188.0
35613707,119.0,0.0,179.0
35614155,35.0,1.0,59.0
35614263,190.0,7.0,210.0
35614490,220.0,1.0,10.0
35614638,99.0,2.0,63.0
35614773,200.0,2.0,37.0
35615010,50.0,0.0,28.0
35615611,60.0,0.0,365.0
35615652,41.0,1.0,57.0
35615687,350.0,1.0,0.0
35616144,70.0,0.0,195.0
35616292,54.0,0.0,336.0
35616402,100.0,0.0,197.0
35616470,100.0,0.0,89.0
35616482,90.0,1.0,5.0
35616750,196.0,1.0,149.0
35617028,100.0,1.0,65.0
35617075,320.0,3.0,160.0
35617353,129.0,4.0,186.0
35617505,80.0,0.0,170.0
35617875,85.0,1.0,341.0
35618095,40.0,0.0,342.0
35618225,140.0,1.0,5.0
35618798,100.0,0.0,179.0
35618939,56.0,0.0,304.0
35619073,100.0,1.0,201.0
35619385,180.0,3.0,327.0
35619415,150.0,0.0,317.0
35619694,65.0,4.0,109.0
35619784,100.0,0.0,189.0
35620506,75.0,2.0,349.0
35628011,95.0,1.0,5.0
35633100,65.0,3.0,76.0
35633408,49.0,0.0,307.0
35633930,120.0,0.0,27.0
35634364,40.0,0.0,34.0
35634704,90.0,1.0,365.0
35634901,249.0,1.0,149.0
35635711,300.0,0.0,77.0
35635841,800.0,0.0,254.0
35638345,400.0,0.0,26.0
35638944,240.0,0.0,159.0
35639073,400.0,0.0,23.0
35639950,49.0,0.0,365.0
35640448,179.0,1.0,321.0
35640594,35.0,0.0,341.0
35641231,400.0,0.0,166.0
35642392,250.0,0.0,4.0
35642402,129.0,1.0,21.0
35642484,475.0,1.0,9.0
35642823,35.0,1.0,359.0
35642891,10.0,2.0,0.0
35643772,90.0,0.0,10.0
35643807,100.0,0.0,341.0
35644433,200.0,0.0,14.0
35644555,125.0,0.0,125.0
35644795,50.0,0.0,347.0
35645630,135.0,1.0,3.0
35645833,199.0,1.0,156.0
35646056,295.0,0.0,268.0
35646375,140.0,1.0,34.0
35646392,358.0,0.0,349.0
35646472,89.0,0.0,53.0
35646539,358.0,0.0,353.0
35646737,85.0,1.0,261.0
35646747,111.0,2.0,6.0
35647681,100.0,1.0,243.0
35647761,265.0,2.0,246.0
35647951,295.0,1.0,141.0
35648056,417.0,1.0,219.0
35648435,65.0,1.0,365.0
35649754,150.0,0.0,2.0
35650240,57.0,3.0,29.0
35650326,75.0,4.0,9.0
35651376,180.0,0.0,12.0
35651982,59.0,0.0,357.0
35652031,54.0,2.0,330.0
35652334,40.0,1.0,96.0
35653043,350.0,0.0,38.0
35653330,230.0,2.0,274.0
35653871,95.0,0.0,89.0
35654692,299.0,0.0,57.0
35654798,55.0,0.0,140.0
35655420,239.0,3.0,158.0
35655547,51.0,1.0,84.0
35655950,74.0,10.0,160.0
35656431,40.0,1.0,66.0
35656689,120.0,1.0,331.0
35657486,200.0,1.0,344.0
35657662,200.0,0.0,312.0
35658004,200.0,1.0,270.0
35658458,200.0,0.0,270.0
35658677,450.0,1.0,337.0
35660065,32.0,0.0,330.0
35661889,58.0,0.0,340.0
35662019,63.0,0.0,250.0
35664876,45.0,0.0,302.0
35665927,55.0,2.0,293.0
35666988,210.0,3.0,7.0
35667379,65.0,1.0,17.0
35667738,31.0,0.0,333.0
35668212,35.0,0.0,357.0
35669284,72.0,0.0,341.0
35669345,34.0,0.0,341.0
35669735,225.0,1.0,225.0
35669975,300.0,0.0,155.0
35670657,100.0,0.0,146.0
35670919,80.0,0.0,343.0
35671265,130.0,0.0,42.0
35671794,100.0,0.0,178.0
35671998,219.0,0.0,359.0
35672353,65.0,0.0,296.0
35672714,150.0,3.0,327.0
35672777,297.0,0.0,276.0
35672836,100.0,1.0,89.0
35673061,450.0,1.0,360.0
35674837,60.0,5.0,1.0
35675069,60.0,0.0,171.0
35675859,235.0,0.0,338.0
35676024,67.0,0.0,31.0
35676174,120.0,1.0,6.0
35676573,226.0,0.0,328.0
35676738,25.0,0.0,178.0
35677001,350.0,0.0,87.0
35677349,275.0,0.0,362.0
35678147,65.0,0.0,364.0
35678273,39.0,0.0,170.0
35678627,99.0,1.0,169.0
35679309,100.0,1.0,96.0
35679614,85.0,0.0,23.0
35679813,60.0,0.0,38.0
35679935,300.0,0.0,12.0
35680065,75.0,2.0,139.0
35680174,140.0,4.0,359.0
35680258,130.0,0.0,79.0
35680818,75.0,0.0,133.0
35681056,251.0,3.0,258.0
35681112,75.0,0.0,14.0
35681163,100.0,1.0,27.0
35681619,295.0,0.0,300.0
35681857,310.0,1.0,5.0
35682178,69.0,1.0,170.0
35682486,125.0,0.0,20.0
35682527,51.0,1.0,45.0
35682665,80.0,1.0,179.0
35682980,395.0,0.0,351.0
35683012,450.0,0.0,345.0
35683489,500.0,0.0,362.0
35683518,99.0,1.0,264.0
35683776,42.0,0.0,87.0
35684442,50.0,0.0,338.0
35684457,249.0,1.0,359.0
35684596,49.0,0.0,321.0
35685857,210.0,2.0,354.0
35686069,225.0,2.0,289.0
35686533,59.0,2.0,353.0
35686575,35.0,2.0,23.0
35686594,90.0,1.0,329.0
35686679,250.0,0.0,53.0
35686816,125.0,0.0,31.0
35687199,80.0,0.0,19.0
35687862,200.0,1.0,338.0
35688219,98.0,0.0,88.0
35688424,105.0,0.0,17.0
35691113,285.0,0.0,338.0
35691215,159.0,1.0,327.0
35692073,279.0,2.0,244.0
35693860,60.0,0.0,9.0
35699079,91.0,0.0,50.0
35699567,99.0,0.0,90.0
35700408,130.0,0.0,38.0
35700700,70.0,2.0,331.0
35702066,52.0,1.0,325.0
35702658,69.0,0.0,0.0
35702864,118.0,3.0,101.0
35703509,30.0,0.0,360.0
35703583,195.0,0.0,39.0
35704185,125.0,0.0,37.0
35704764,79.0,1.0,297.0
35704999,300.0,0.0,334.0
35705257,30.0,2.0,354.0
35705482,79.0,1.0,365.0
35705568,59.0,4.0,160.0
35706068,2000.0,0.0,365.0
35706150,30.0,0.0,351.0
35706482,79.0,0.0,342.0
35706862,80.0,0.0,2.0
35706957,75.0,1.0,65.0
35707070,115.0,0.0,90.0
35707097,30.0,1.0,358.0
35707367,175.0,3.0,49.0
35707474,89.0,0.0,365.0
35707595,150.0,2.0,58.0
35707776,30.0,0.0,360.0
35707820,150.0,0.0,223.0
35707944,80.0,0.0,1.0
35707945,160.0,1.0,26.0
35708459,43.0,0.0,320.0
35708807,260.0,1.0,36.0
35709113,300.0,0.0,350.0
35709161,145.0,1.0,277.0
35709450,400.0,3.0,312.0
35709682,30.0,2.0,327.0
35709724,250.0,0.0,360.0
35709825,250.0,3.0,360.0
35709849,48.0,2.0,17.0
35709875,400.0,0.0,359.0
35709924,145.0,0.0,8.0
35710204,140.0,0.0,364.0
35710560,60.0,0.0,50.0
35710684,145.0,0.0,310.0
35710697,315.0,2.0,160.0
35710939,300.0,0.0,342.0
35710965,95.0,0.0,355.0
35711228,199.0,6.0,98.0
35711402,100.0,0.0,53.0
35711535,60.0,0.0,41.0
35711784,250.0,0.0,360.0
35711828,150.0,0.0,365.0
35712132,160.0,2.0,34.0
35712515,70.0,3.0,174.0
35712642,150.0,0.0,362.0
35712883,90.0,0.0,38.0
35713130,300.0,0.0,362.0
35713184,1400.0,1.0,17.0
35713272,97.0,1.0,1.0
35713295,150.0,0.0,35.0
35713310,300.0,0.0,321.0
35713334,250.0,0.0,306.0
35713354,300.0,0.0,317.0
35713596,325.0,1.0,163.0
35714753,44.0,3.0,330.0
35715071,30.0,2.0,361.0
35715171,750.0,1.0,364.0
35715382,115.0,0.0,89.0
35715791,80.0,0.0,127.0
35716058,135.0,2.0,2.0
35716084,49.0,0.0,177.0
35716310,270.0,3.0,30.0
35716452,200.0,0.0,324.0
35717310,200.0,0.0,27.0
35717406,70.0,0.0,314.0
35717409,30.0,0.0,359.0
35717460,80.0,1.0,2.0
35717508,249.0,0.0,85.0
35717719,400.0,0.0,15.0
35717735,399.0,1.0,179.0
35717846,30.0,1.0,345.0
35718061,30.0,2.0,350.0
35718147,45.0,0.0,365.0
35718438,295.0,1.0,11.0
35718516,449.0,1.0,216.0
35718849,249.0,5.0,125.0
35719112,48.0,1.0,334.0
35719162,400.0,0.0,173.0
35720262,149.0,0.0,23.0
35720329,350.0,2.0,347.0
35721596,125.0,0.0,358.0
35726476,120.0,0.0,252.0
35726877,249.0,1.0,7.0
35727309,299.0,0.0,237.0
35728246,195.0,0.0,80.0
35728640,101.0,0.0,116.0
35729594,40.0,1.0,151.0
35729630,90.0,0.0,121.0
35732634,35.0,3.0,171.0
35732847,50.0,4.0,84.0
35733228,70.0,8.0,342.0
35734363,400.0,0.0,25.0
35734937,59.0,0.0,351.0
35735657,290.0,0.0,286.0
35736396,85.0,1.0,52.0
35736648,75.0,2.0,1.0
35736834,60.0,0.0,20.0
35737107,80.0,0.0,87.0
35737368,95.0,0.0,125.0
35738384,225.0,0.0,161.0
35738942,150.0,0.0,359.0
35738953,90.0,0.0,189.0
35739486,50.0,3.0,179.0
35740429,399.0,0.0,208.0
35740468,380.0,0.0,364.0
35740661,399.0,0.0,218.0
35740716,79.0,0.0,167.0
35740944,649.0,0.0,64.0
35741117,160.0,1.0,347.0
35741268,380.0,0.0,2.0
35742470,450.0,0.0,65.0
35742633,198.0,0.0,179.0
35742909,200.0,0.0,365.0
35743508,195.0,0.0,347.0
35744074,140.0,3.0,222.0
35744269,55.0,1.0,358.0
35744524,59.0,3.0,343.0
35744751,65.0,3.0,26.0
35745348,125.0,0.0,180.0
35745881,70.0,0.0,222.0
35747359,85.0,2.0,103.0
35752161,115.0,0.0,3.0
35753330,50.0,4.0,364.0
35754234,50.0,5.0,361.0
35754565,58.0,2.0,363.0
35754614,200.0,0.0,31.0
35756536,280.0,0.0,17.0
35757257,379.0,0.0,333.0
35757611,200.0,1.0,108.0
35758732,175.0,3.0,358.0
35760845,150.0,3.0,21.0
35762030,70.0,0.0,328.0
35762202,80.0,0.0,65.0
35763026,65.0,3.0,347.0
35763126,260.0,0.0,17.0
35765145,50.0,1.0,11.0
35766124,160.0,1.0,52.0
35766431,100.0,0.0,28.0
35766933,80.0,0.0,365.0
35767325,35.0,1.0,50.0
35767582,85.0,0.0,12.0
35767632,100.0,0.0,43.0
35767995,75.0,0.0,88.0
35768121,140.0,1.0,3.0
35768150,299.0,2.0,334.0
35768266,62.0,4.0,7.0
35768324,45.0,1.0,73.0
35768335,55.0,0.0,5.0
35768373,99.0,0.0,161.0
35768735,130.0,2.0,345.0
35768873,300.0,0.0,275.0
35769795,75.0,1.0,24.0
35770104,350.0,0.0,22.0
35770530,195.0,1.0,71.0
35770687,60.0,4.0,354.0
35770783,110.0,2.0,21.0
35771605,70.0,0.0,25.0
35771730,50.0,5.0,359.0
35771989,80.0,0.0,37.0
35772228,33.0,0.0,41.0
35772374,399.0,2.0,161.0
35772999,350.0,0.0,328.0
35773859,100.0,0.0,59.0
35774669,95.0,1.0,67.0
35777392,86.0,0.0,365.0
35783252,85.0,1.0,43.0
35783942,66.0,0.0,9.0
35784049,105.0,1.0,38.0
35785973,199.0,1.0,81.0
35788042,150.0,0.0,7.0
35788732,135.0,0.0,227.0
35789093,120.0,0.0,105.0
35789987,120.0,0.0,14.0
35790090,89.0,0.0,37.0
35790417,135.0,0.0,109.0
35791289,43.0,0.0,128.0
35791325,500.0,0.0,74.0
35792068,130.0,2.0,33.0
35792968,139.0,0.0,105.0
35793455,150.0,1.0,209.0
35793693,180.0,0.0,342.0
35793784,270.0,0.0,350.0
35793925,70.0,0.0,38.0
35794273,130.0,0.0,365.0
35794314,275.0,1.0,12.0
35794415,650.0,0.0,302.0
35794618,160.0,1.0,364.0
35795510,120.0,0.0,177.0
35795817,220.0,0.0,343.0
35795970,190.0,0.0,365.0
35796073,61.0,1.0,268.0
35796194,189.0,0.0,317.0
35796952,70.0,1.0,65.0
35797061,199.0,0.0,134.0
35798549,145.0,0.0,62.0
35798611,100.0,0.0,365.0
35798701,180.0,0.0,338.0
35799445,190.0,0.0,353.0
35799708,190.0,0.0,267.0
35799984,70.0,0.0,325.0
35800046,1100.0,0.0,270.0
35800182,190.0,0.0,348.0
35800352,49.0,0.0,63.0
35800448,190.0,0.0,354.0
35800600,36.0,2.0,47.0
35800764,340.0,0.0,332.0
35800768,300.0,0.0,310.0
35800903,300.0,0.0,310.0
35801208,101.0,0.0,27.0
35801421,190.0,0.0,311.0
35803121,50.0,0.0,0.0
35803274,50.0,4.0,82.0
35803557,80.0,0.0,15.0
35803559,125.0,1.0,342.0
35803621,60.0,2.0,79.0
35803740,200.0,0.0,365.0
35804219,40.0,1.0,1.0
35804587,55.0,0.0,35.0
35804589,110.0,1.0,21.0
35804885,100.0,0.0,87.0
35805037,225.0,1.0,303.0
35805094,60.0,0.0,24.0
35805262,225.0,0.0,270.0
35805474,199.0,0.0,213.0
35807159,100.0,0.0,0.0
35807376,225.0,0.0,235.0
35807411,50.0,0.0,67.0
35807543,250.0,0.0,52.0
35808103,350.0,0.0,324.0
35808316,199.0,0.0,43.0
35808498,350.0,0.0,337.0
35808578,45.0,7.0,68.0
35808986,65.0,1.0,188.0
35809169,199.0,0.0,21.0
35809258,169.0,0.0,324.0
35809289,50.0,5.0,85.0
35810926,210.0,1.0,254.0
35811237,95.0,7.0,54.0
35812122,189.0,1.0,8.0
35816788,145.0,3.0,84.0
35817430,159.0,0.0,345.0
35819469,299.0,2.0,248.0
35821347,399.0,3.0,235.0
35822763,85.0,0.0,363.0
35823101,75.0,3.0,163.0
35823611,145.0,0.0,26.0
35825111,168.0,0.0,50.0
35826493,150.0,1.0,21.0
35826544,225.0,2.0,277.0
35826827,177.0,1.0,125.0
35827321,199.0,0.0,122.0
35827378,139.0,5.0,162.0
35827600,50.0,1.0,32.0
35828713,300.0,0.0,349.0
35828913,280.0,0.0,336.0
35829338,295.0,1.0,354.0
35829544,280.0,0.0,336.0
35829570,116.0,4.0,156.0
35830404,155.0,2.0,300.0
35830870,175.0,0.0,250.0
35830892,120.0,1.0,97.0
35830998,59.0,0.0,364.0
35831203,155.0,0.0,244.0
35831474,165.0,0.0,330.0
35831503,250.0,0.0,14.0
35831833,165.0,0.0,341.0
35832547,295.0,1.0,0.0
35832561,150.0,1.0,59.0
35833041,750.0,0.0,352.0
35833383,140.0,0.0,24.0
35833554,115.0,1.0,26.0
35834284,199.0,0.0,340.0
35834935,140.0,0.0,331.0
35835601,80.0,1.0,22.0
35835936,151.0,1.0,8.0
35836163,75.0,0.0,310.0
35836317,288.0,2.0,74.0
35836471,188.0,1.0,51.0
35837250,195.0,0.0,7.0
35837998,250.0,0.0,13.0
35838750,50.0,0.0,214.0
35839059,100.0,0.0,69.0
